"YYYYMM","f11","f12","f13","f21","f22","f23","f31","f32","f33","f41","f42","f43","f51","f52","f53"
"1967-11-01","-0.01135295147"," 0.01281082820","-0.0022678458"," 0.0025136012"," 0.0074344188"," 0.0060372499","-0.00587344730"," 0.00718973224"," 0.01930239627"," 0.019866514523"," 0.0125728871"," 0.0055467617","-0.0025282720"," 0.0093472144","-0.00352342208"
"1967-12-01"," 0.05677029545"," 0.07962949600"," 0.1093521538"," 0.0280017192"," 0.0670720547"," 0.0783707788"," 0.04697941296"," 0.04025472523"," 0.05218823274"," 0.027913124503"," 0.0166898794"," 0.0259177124"," 0.0218187981"," 0.0224276393"," 0.04242786248"
"1968-01-01"," 0.04282271573"," 0.05117098899"," 0.0240989703"," 0.0019882364"," 0.0018022602","-0.0168037044","-0.00403029698","-0.02263293778","-0.05685138610","-0.016906544680","-0.0356382968","-0.0387703583","-0.0178581994","-0.0618677002","-0.05826582889"
"1968-02-01","-0.06563109040","-0.04741250871","-0.0778628893","-0.0651674092","-0.0431073522","-0.0612671486","-0.05334033056","-0.04176554912","-0.04783927564","-0.039014820905","-0.0426395357","-0.0620629547","-0.0293754396","-0.0296810139","-0.03574046257"
"1968-03-01","-0.01635537948","-0.01043308349","-0.0196248484","-0.0337617997","-0.0087986159","-0.0183618614","-0.00329790565","-0.01075235814"," 0.00802785271","-0.004910834327","-0.0128241678","-0.0073113887","-0.0044674946"," 0.0057490196"," 0.01288629645"
"1968-04-01"," 0.13384340687"," 0.17276660695"," 0.1760732203"," 0.1256323839"," 0.1203585593"," 0.1451921601"," 0.10067170699"," 0.09306829307"," 0.12267739078"," 0.115133685582"," 0.0889161762"," 0.1022733776"," 0.0866160135"," 0.0706631448"," 0.08094273594"
"1968-05-01"," 0.07925557527"," 0.10436881913"," 0.1111223981"," 0.0625204151"," 0.0675625531"," 0.0933450404"," 0.06414476275"," 0.04829330125"," 0.04659407145"," 0.010384559363"," 0.0294964107"," 0.0469986882"," 0.0089349538","-0.0018128836"," 0.02485722826"
"1968-06-01"," 0.00193023225"," 0.01872247330"," 0.0046749369"," 0.0046350515"," 0.0017477623"," 0.0017912955"," 0.00537052931"," 0.02274162373"," 0.00818914381"," 0.031769731749"," 0.0098809766","-0.0081241006"," 0.0076915947"," 0.0096667384"," 0.00705971882"
"1968-07-01","-0.04091879595","-0.05178491917","-0.0214394187","-0.0397852984","-0.0637310317","-0.0336773843","-0.05695310798","-0.04747022620","-0.04324255244","-0.028282168096","-0.0399349267","-0.0530325911","-0.0305269749","-0.0178495599","-0.03377358450"
"1968-08-01"," 0.02096804810"," 0.04152907504"," 0.0561018317"," 0.0142099461"," 0.0282371663"," 0.0399807636"," 0.00814447618"," 0.02299339739"," 0.05002887713"," 0.025523688532"," 0.0073883775"," 0.0146357424"," 0.0050208548"," 0.0102371265"," 0.00505708052"
